Time,DATE_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD,ALT_QNH,RALT1,GS,IAS,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
38:05.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0.004,-0.0039,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.938,0.004,-0.0039,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.2,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0.004,-0.0039,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,-0.09,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.996,0,0,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,-0.09,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.977,0,0,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.957,0,-0.0039,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.949,0,-0.0039,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:05.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.977,-0.004,-0.0078,2,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,-0.004,-0.0078,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0.004,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.949,0.004,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.949,-0.004,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.977,-0.004,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,1.004,0,-0.0039,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.7,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0,-0.0039,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:06.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.957,0.004,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,45,0,13.91,0,0,0,22.75,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:07.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.93,0.004,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,514,522,66642,23:38:04,2016/1/10
38:07.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.965,0,0,1,-368,-0.088,271.41,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:07.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:07.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0.008,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:07.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.965,0.008,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:07.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.938,0,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:07.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.977,0,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:07.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.996,0,-0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:04,2016/1/10
38:08.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.957,0,-0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.957,0,0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.977,0,0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.984,0,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.949,0,0,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,8,0,0.938,-0.004,-0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,-0.004,-0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:08.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,1.004,0.004,-0.0039,1,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.996,0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,-0.004,-0.0078,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.938,-0.004,-0.0078,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,-0.18,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,0.0078,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,-0.18,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.996,0,0.0078,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.918,0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:09.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,-0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,1.004,-0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.984,0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.2,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,0.004,-0.0039,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.93,-0.004,0,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,-0.004,0,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,1.004,0,0,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.996,0,0,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.9,10.99,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:10.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,0.004,-0.0078,0,-368,-0.088,271.76,110.4749,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.9,10.99,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.938,0.004,-0.0078,0,-368,-0.088,271.76,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,-0.0039,0,-368,-0.088,271.76,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,45,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.949,0,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,-0.09,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,0,0,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,-0.09,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,0,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0.004,-0.0156,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.965,0.004,-0.0156,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,11.07,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:11.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,-0.008,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,11.07,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:08,2016/1/10
38:12.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,-0.008,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.984,0,0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.2,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.984,0,0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.965,0.004,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.965,0.004,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,-0.0117,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.7,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,-0.0117,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:12.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.93,0.004,-0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.965,0.004,-0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.996,0,0,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,0,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.957,-0.004,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.949,-0.004,-0.0039,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,9,0,0.977,0,-0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.8,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.984,0,-0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:13.9,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.949,-0.004,-0.0117,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.0,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.965,-0.004,-0.0117,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.1,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.984,-0.004,-0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.3,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.984,-0.004,-0.0078,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.4,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.938,-0.004,0,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.5,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.965,-0.004,0,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.6,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,1.004,0.008,-0.0117,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
38:14.7,2016/1/10,66,TAXI OUT,GROUND,24.1,24.3,60,87.31,1,10,0,0.957,0.008,-0.0117,0,-368,-0.088,271.41,110.4742,19.9594,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.99,10.99,0,0,-0.1,0,0,13.91,0,0,0,22.5,0,0,0.4,0,515,522,66642,23:38:12,2016/1/10
